PurchaseOrderID,PODate,SupplierID,ProductID,Quantity,UnitCost,Status,ExpectedDeliveryDate
PO0002543,2025-07-21,SUP038,SKU0072,4666,16.47,Approved,2025-08-14
PO0002544,2025-09-09,SUP005,SKU0033,1355,497.19,Received,2025-10-23
PO0002545,2025-02-11,SUP002,SKU0042,404,14.99,Received,2025-03-25
PO0002546,2025-04-24,SUP012,SKU0049,208,315.39,Approved,2025-05-16
PO0002547,2023-05-10,SUP050,SKU0031,2400,107.54,Delayed,2023-05-29
PO0002548,2025-09-08,SUP013,SKU0071,2289,130.99,Received,2025-10-19
PO0002549,2024-01-21,SUP016,SKU0098,3769,233.54,Delayed,2024-02-11
PO0002550,2023-04-01,SUP037,SKU0076,3666,232.67,Delayed,2023-04-06
PO0002551,2025-09-27,SUP015,SKU0088,487,268.51,Approved,2025-11-07
PO0002552,2025-01-22,SUP030,SKU0106,3970,491.59,Received,2025-02-14
PO0002553,2025-01-30,SUP047,SKU0115,4613,201.38,Received,2025-02-12
PO0002554,2024-12-11,SUP027,SKU0018,1525,524.51,Received,2024-12-20
PO0002555,2025-08-15,SUP023,SKU0070,2495,149.21,Delayed,2025-09-15
PO0002556,2025-10-09,SUP044,SKU0006,4542,337.25,Received,2025-10-19
PO0002557,2023-06-27,SUP039,SKU0057,2174,456.7,Received,2023-07-17
PO0002558,2025-01-04,SUP042,SKU0067,3922,205.62,In Transit,2025-02-11
PO0002559,2023-12-03,SUP003,SKU0051,2913,305.14,Delayed,2024-01-04
PO0002560,2023-10-25,SUP039,SKU0076,2898,231.81,Delayed,2023-11-14
PO0002561,2023-11-23,SUP037,SKU0004,1242,537.84,Ordered,2023-11-28
PO0002562,2025-03-22,SUP006,SKU0013,3532,289.54,In Transit,2025-04-07
PO0002563,2023-03-27,SUP034,SKU0067,950,210.79,Received,2023-04-16
PO0002564,2023-12-04,SUP048,SKU0069,1957,230.66,Received,2023-12-29
PO0002565,2025-09-28,SUP008,SKU0115,2766,209.01,Received,2025-10-25
PO0002566,2025-03-19,SUP034,SKU0080,3317,421.27,Received,2025-04-08
PO0002567,2025-04-15,SUP045,SKU0041,971,463.03,Delayed,2025-04-28
PO0002568,2025-07-18,SUP010,SKU0039,1642,54.03,In Transit,2025-08-09
PO0002569,2023-08-09,SUP032,SKU0110,1282,405.13,Delayed,2023-09-20
PO0002570,2024-09-19,SUP016,SKU0012,3426,27.88,Ordered,2024-10-10
PO0002571,2023-07-17,SUP013,SKU0003,292,37.6,Received,2023-08-27
PO0002572,2023-09-05,SUP014,SKU0113,1621,514.95,Delayed,2023-10-12
PO0002573,2023-05-27,SUP005,SKU0034,2176,398.25,Approved,2023-07-10
PO0002574,2025-05-14,SUP023,SKU0078,3401,469.97,In Transit,2025-06-14
PO0002575,2024-09-06,SUP022,SKU0079,3276,14.33,Received,2024-10-07
PO0002576,2025-05-27,SUP040,SKU0011,4930,282.73,Delayed,2025-06-04
PO0002577,2023-03-27,SUP044,SKU0036,4125,465.74,Received,2023-04-06
PO0002578,2024-10-16,SUP023,SKU0004,354,467.0,Received,2024-11-16
PO0002579,2025-02-24,SUP049,SKU0106,4515,513.53,Received,2025-03-21
PO0002580,2024-12-19,SUP044,SKU0030,4116,519.23,Received,2024-12-29
PO0002581,2023-03-21,SUP032,SKU0056,811,178.13,In Transit,2023-05-02
PO0002582,2023-07-08,SUP006,SKU0024,2110,438.71,Delayed,2023-07-24
PO0002583,2023-07-12,SUP030,SKU0067,3211,218.0,Ordered,2023-08-04
PO0002584,2025-08-19,SUP003,SKU0029,2744,285.08,Delayed,2025-09-20
PO0002585,2025-07-13,SUP014,SKU0009,3463,154.44,Delayed,2025-08-19
PO0002586,2023-09-20,SUP038,SKU0093,331,80.76,Received,2023-10-14
PO0002587,2023-05-22,SUP033,SKU0045,1584,355.21,Delayed,2023-06-08
PO0002588,2025-03-05,SUP035,SKU0016,499,206.27,Approved,2025-04-05
PO0002589,2025-11-24,SUP032,SKU0075,1524,594.63,Received,2026-01-05
PO0002590,2023-11-30,SUP003,SKU0088,2478,286.16,Received,2024-01-01
PO0002591,2023-08-13,SUP044,SKU0061,1368,481.98,Approved,2023-08-23
PO0002592,2024-02-12,SUP031,SKU0095,4083,182.27,Received,2024-03-27
PO0002593,2023-12-28,SUP050,SKU0111,3186,304.36,Ordered,2024-01-16
PO0002594,2024-04-02,SUP022,SKU0097,4880,551.0,Ordered,2024-05-03
PO0002595,2025-06-29,SUP045,SKU0086,1051,86.51,Ordered,2025-07-12
PO0002596,2023-09-28,SUP048,SKU0114,4710,265.1,Received,2023-10-23
PO0002597,2025-01-20,SUP045,SKU0072,3622,15.6,In Transit,2025-02-02
PO0002598,2025-01-24,SUP041,SKU0063,4552,371.26,Received,2025-02-03
PO0002599,2023-03-10,SUP018,SKU0076,3674,232.59,Received,2023-03-15
PO0002600,2023-05-18,SUP005,SKU0020,814,403.73,Delayed,2023-07-01
PO0002601,2025-01-02,SUP031,SKU0053,3387,505.71,Ordered,2025-02-15
PO0002602,2023-10-09,SUP008,SKU0051,297,284.15,In Transit,2023-11-05
PO0002603,2024-01-18,SUP043,SKU0106,1709,481.99,In Transit,2024-02-15
PO0002604,2025-02-03,SUP036,SKU0097,2254,513.1,Delayed,2025-03-02
PO0002605,2024-01-15,SUP038,SKU0029,3485,273.58,Approved,2024-02-08
PO0002606,2024-04-20,SUP013,SKU0078,1307,500.16,Delayed,2024-05-31
PO0002607,2025-03-11,SUP001,SKU0118,3146,362.57,Approved,2025-03-25
PO0002608,2023-08-19,SUP034,SKU0048,2278,26.27,Approved,2023-09-08
PO0002609,2024-09-13,SUP009,SKU0071,2717,156.94,Received,2024-10-04
PO0002610,2024-03-13,SUP013,SKU0014,3989,355.33,Ordered,2024-04-23
PO0002611,2023-07-22,SUP012,SKU0057,3277,428.57,Delayed,2023-08-13
PO0002612,2023-05-26,SUP010,SKU0084,1140,426.28,Ordered,2023-06-17
PO0002613,2023-05-20,SUP031,SKU0010,4305,37.93,Approved,2023-07-03
PO0002614,2023-12-04,SUP016,SKU0083,3487,411.39,Received,2023-12-25
PO0002615,2024-04-06,SUP017,SKU0061,3429,401.87,Received,2024-04-18
PO0002616,2023-03-29,SUP021,SKU0073,3332,89.24,Delayed,2023-04-14
PO0002617,2025-02-04,SUP026,SKU0108,3784,421.89,Ordered,2025-03-14
PO0002618,2023-09-18,SUP031,SKU0050,4274,581.74,Delayed,2023-11-01
PO0002619,2023-11-19,SUP016,SKU0036,4370,407.12,Approved,2023-12-10
PO0002620,2025-06-05,SUP039,SKU0086,353,92.45,In Transit,2025-06-25
PO0002621,2023-06-23,SUP046,SKU0073,1292,103.93,Approved,2023-08-03
PO0002622,2025-01-26,SUP018,SKU0062,3321,254.67,Delayed,2025-01-31
PO0002623,2024-11-30,SUP020,SKU0004,4485,501.32,Received,2024-12-28
PO0002624,2025-08-20,SUP033,SKU0114,4095,286.33,Delayed,2025-09-06
PO0002625,2023-10-09,SUP031,SKU0083,2861,353.7,Received,2023-11-22
PO0002626,2024-12-02,SUP035,SKU0071,4335,148.13,Approved,2025-01-02
PO0002627,2024-05-30,SUP041,SKU0011,2297,283.49,Received,2024-06-09
PO0002628,2025-11-17,SUP015,SKU0014,2664,387.34,Received,2025-12-28
PO0002629,2024-05-05,SUP037,SKU0032,1666,403.66,Received,2024-05-10
PO0002630,2024-01-28,SUP022,SKU0015,4340,386.69,Received,2024-02-28
PO0002631,2024-06-24,SUP039,SKU0024,3572,434.13,Ordered,2024-07-14
PO0002632,2023-10-13,SUP050,SKU0119,2516,417.29,Delayed,2023-11-01
PO0002633,2025-01-10,SUP046,SKU0076,4546,232.39,Ordered,2025-02-20
PO0002634,2025-08-05,SUP038,SKU0004,4360,458.91,Delayed,2025-08-29
PO0002635,2024-08-19,SUP041,SKU0052,2123,16.11,Delayed,2024-08-29
PO0002636,2024-11-21,SUP012,SKU0082,4171,96.36,Received,2024-12-13
PO0002637,2025-09-18,SUP046,SKU0048,2317,28.06,Received,2025-10-29
PO0002638,2024-11-30,SUP010,SKU0004,2186,501.39,Received,2024-12-22
PO0002639,2023-09-12,SUP025,SKU0065,4611,349.4,Approved,2023-10-19
PO0002640,2023-05-17,SUP013,SKU0030,2187,512.92,Received,2023-06-27
PO0002641,2024-07-21,SUP033,SKU0023,4748,377.74,Received,2024-08-07
PO0002642,2023-04-15,SUP028,SKU0017,4110,598.81,Received,2023-05-09
PO0002643,2025-06-14,SUP025,SKU0113,2665,446.5,Ordered,2025-07-21
PO0002644,2023-09-09,SUP024,SKU0011,546,236.9,Approved,2023-09-18
PO0002645,2024-07-22,SUP007,SKU0105,4593,393.89,Ordered,2024-08-04
PO0002646,2023-07-16,SUP048,SKU0071,3567,136.22,Delayed,2023-08-10
PO0002647,2023-05-03,SUP001,SKU0048,1012,24.99,In Transit,2023-05-17
PO0002648,2024-07-21,SUP019,SKU0004,3620,465.52,Ordered,2024-07-26
PO0002649,2024-06-30,SUP036,SKU0021,2996,532.8,Ordered,2024-07-27
PO0002650,2023-02-17,SUP036,SKU0112,4885,247.92,Ordered,2023-03-16
PO0002651,2023-12-18,SUP025,SKU0011,1764,263.02,Approved,2024-01-24
PO0002652,2023-11-25,SUP006,SKU0051,4779,319.41,Received,2023-12-11
PO0002653,2025-09-22,SUP008,SKU0105,883,371.28,Received,2025-10-19
PO0002654,2024-03-28,SUP016,SKU0045,3864,365.69,Ordered,2024-04-18
PO0002655,2024-03-27,SUP018,SKU0054,979,414.3,Delayed,2024-04-01
PO0002656,2024-09-23,SUP028,SKU0048,4848,27.69,Received,2024-10-17
PO0002657,2025-07-02,SUP014,SKU0021,2002,458.93,Approved,2025-08-08
PO0002658,2025-04-16,SUP046,SKU0017,3738,580.86,Delayed,2025-05-27
PO0002659,2025-02-26,SUP040,SKU0090,3214,241.2,Received,2025-03-06
PO0002660,2024-02-25,SUP044,SKU0067,4126,205.03,In Transit,2024-03-06
PO0002661,2024-12-02,SUP021,SKU0119,269,444.78,In Transit,2024-12-18
PO0002662,2025-03-05,SUP029,SKU0119,1783,433.57,Delayed,2025-04-08
PO0002663,2023-06-08,SUP039,SKU0034,3193,375.39,Received,2023-06-28
PO0002664,2024-02-29,SUP014,SKU0064,2674,88.28,Received,2024-04-06
PO0002665,2024-05-24,SUP046,SKU0077,2481,339.36,Received,2024-07-04
PO0002666,2025-08-19,SUP002,SKU0075,4714,522.18,Delayed,2025-09-30
PO0002667,2023-05-13,SUP029,SKU0020,279,414.42,Received,2023-06-16
PO0002668,2025-01-06,SUP025,SKU0064,267,90.79,Delayed,2025-02-12
PO0002669,2025-07-01,SUP028,SKU0058,832,171.53,Received,2025-07-25
PO0002670,2024-04-13,SUP018,SKU0044,3103,559.97,Received,2024-04-18
PO0002671,2025-09-07,SUP011,SKU0070,1480,151.5,In Transit,2025-09-13
PO0002672,2025-11-25,SUP039,SKU0011,4449,277.02,Approved,2025-12-15
PO0002673,2025-02-20,SUP024,SKU0021,493,524.81,Approved,2025-03-01
PO0002674,2023-11-22,SUP006,SKU0025,4628,10.43,Approved,2023-12-08
PO0002675,2025-12-11,SUP017,SKU0055,3811,153.13,Ordered,2025-12-23
PO0002676,2025-06-11,SUP018,SKU0027,1623,249.21,Received,2025-06-16
PO0002677,2023-12-08,SUP034,SKU0095,647,181.61,Approved,2023-12-28
PO0002678,2023-04-17,SUP037,SKU0032,1541,398.64,Received,2023-04-22
PO0002679,2025-05-16,SUP011,SKU0067,2035,187.61,Ordered,2025-05-22
PO0002680,2023-06-07,SUP005,SKU0006,931,327.71,Ordered,2023-07-21
PO0002681,2025-12-29,SUP008,SKU0094,3889,252.51,Received,2026-01-25
PO0002682,2024-01-02,SUP010,SKU0047,4471,395.46,Ordered,2024-01-24
PO0002683,2023-01-18,SUP021,SKU0035,1507,200.38,In Transit,2023-02-03
PO0002684,2023-02-12,SUP033,SKU0106,4232,525.72,Received,2023-03-01
PO0002685,2023-10-04,SUP011,SKU0029,496,294.52,Ordered,2023-10-10
PO0002686,2024-05-10,SUP039,SKU0081,3108,305.53,Received,2024-05-30
PO0002687,2025-08-05,SUP016,SKU0092,3826,138.23,Approved,2025-08-26
PO0002688,2024-05-23,SUP011,SKU0089,446,352.54,Received,2024-05-29
PO0002689,2023-10-06,SUP001,SKU0047,2452,361.14,Received,2023-10-20
PO0002690,2025-03-19,SUP036,SKU0036,4535,444.42,In Transit,2025-04-15
PO0002691,2025-08-13,SUP042,SKU0094,4357,242.54,In Transit,2025-09-20
PO0002692,2025-04-09,SUP049,SKU0020,2159,425.83,Received,2025-05-04
PO0002693,2023-12-08,SUP033,SKU0069,4193,205.84,Approved,2023-12-25
PO0002694,2024-02-28,SUP005,SKU0095,3110,205.02,Approved,2024-04-12
PO0002695,2025-04-24,SUP025,SKU0046,3179,88.79,Approved,2025-05-31
PO0002696,2024-10-06,SUP032,SKU0030,1727,496.14,Ordered,2024-11-17
PO0002697,2025-06-10,SUP050,SKU0090,1305,263.97,In Transit,2025-06-29
PO0002698,2023-10-14,SUP042,SKU0119,2573,435.65,Ordered,2023-11-21
PO0002699,2023-02-03,SUP015,SKU0118,3696,377.9,Received,2023-03-16
PO0002700,2025-08-13,SUP046,SKU0046,3910,90.12,Ordered,2025-09-23
PO0002701,2025-08-06,SUP009,SKU0078,3506,568.85,Ordered,2025-08-27
PO0002702,2023-10-26,SUP041,SKU0108,929,396.2,Approved,2023-11-05
PO0002703,2024-12-18,SUP030,SKU0006,3266,370.18,Received,2025-01-10
PO0002704,2023-06-09,SUP039,SKU0060,2508,373.07,In Transit,2023-06-29
PO0002705,2025-09-04,SUP003,SKU0039,4027,47.31,Received,2025-10-06
PO0002706,2024-02-01,SUP020,SKU0045,4251,333.94,Approved,2024-02-29
PO0002707,2023-10-26,SUP048,SKU0104,4700,525.88,Approved,2023-11-20
PO0002708,2025-11-09,SUP014,SKU0023,4368,373.96,Received,2025-12-16
PO0002709,2025-04-06,SUP022,SKU0053,3870,489.53,Received,2025-05-07
PO0002710,2024-08-06,SUP024,SKU0118,517,421.5,In Transit,2024-08-15
PO0002711,2023-09-10,SUP029,SKU0022,4093,378.02,In Transit,2023-10-14
PO0002712,2023-03-16,SUP043,SKU0053,4589,528.08,In Transit,2023-04-13
PO0002713,2025-11-02,SUP005,SKU0092,1356,160.63,Received,2025-12-16
PO0002714,2024-11-07,SUP043,SKU0043,3703,141.98,Delayed,2024-12-05
PO0002715,2024-07-01,SUP010,SKU0013,1264,283.15,Ordered,2024-07-23
PO0002716,2023-07-10,SUP040,SKU0034,3244,384.03,Ordered,2023-07-18
PO0002717,2023-03-27,SUP003,SKU0078,2581,470.13,Ordered,2023-04-28
PO0002718,2024-02-03,SUP027,SKU0115,4763,187.51,Ordered,2024-02-12
PO0002719,2025-05-24,SUP036,SKU0119,4754,423.08,Ordered,2025-06-20
PO0002720,2023-01-02,SUP005,SKU0069,1438,238.44,Received,2023-02-15
PO0002721,2025-09-15,SUP005,SKU0004,1894,487.87,Ordered,2025-10-29
PO0002722,2025-10-07,SUP008,SKU0029,755,306.39,Received,2025-11-03
PO0002723,2025-02-01,SUP031,SKU0054,2214,467.1,In Transit,2025-03-17
PO0002724,2024-11-08,SUP041,SKU0102,2774,473.28,Delayed,2024-11-18
PO0002725,2025-12-01,SUP044,SKU0095,2385,203.65,Ordered,2025-12-11
PO0002726,2024-04-08,SUP002,SKU0090,3654,265.75,Received,2024-05-20
PO0002727,2025-11-08,SUP020,SKU0098,4186,240.68,Received,2025-12-06
PO0002728,2023-04-16,SUP038,SKU0033,2560,559.0,Received,2023-05-10
PO0002729,2023-08-07,SUP010,SKU0092,4646,139.66,Ordered,2023-08-29
PO0002730,2024-05-24,SUP030,SKU0004,1355,532.82,Delayed,2024-06-16
PO0002731,2025-11-01,SUP024,SKU0099,3480,517.8,Received,2025-11-10
PO0002732,2024-11-09,SUP020,SKU0073,764,93.47,In Transit,2024-12-07
PO0002733,2025-09-12,SUP043,SKU0103,643,242.25,Approved,2025-10-10
PO0002734,2025-06-11,SUP026,SKU0076,3640,214.05,Received,2025-07-19
PO0002735,2023-03-04,SUP022,SKU0008,3134,426.62,Ordered,2023-04-04
PO0002736,2025-09-23,SUP032,SKU0038,3346,216.47,Received,2025-11-04
PO0002737,2025-05-30,SUP016,SKU0115,2446,189.49,Ordered,2025-06-20
PO0002738,2024-11-19,SUP011,SKU0050,4998,521.11,Received,2024-11-25
PO0002739,2023-06-19,SUP007,SKU0048,772,23.67,Delayed,2023-07-02
PO0002740,2023-01-18,SUP010,SKU0083,4526,379.7,Approved,2023-02-09
PO0002741,2023-11-08,SUP004,SKU0114,117,291.32,Approved,2023-11-18
PO0002742,2023-10-01,SUP019,SKU0030,3104,489.38,Delayed,2023-10-06
PO0002743,2025-01-01,SUP043,SKU0027,4785,241.75,Ordered,2025-01-29
PO0002744,2024-09-26,SUP022,SKU0021,918,452.8,In Transit,2024-10-27
PO0002745,2023-06-18,SUP003,SKU0067,101,221.01,Ordered,2023-07-20
PO0002746,2023-12-15,SUP026,SKU0064,4117,83.81,In Transit,2024-01-22
PO0002747,2024-08-19,SUP040,SKU0082,4409,90.36,In Transit,2024-08-27
PO0002748,2024-08-05,SUP009,SKU0035,632,188.82,Received,2024-08-26
PO0002749,2023-11-19,SUP042,SKU0117,4317,296.33,In Transit,2023-12-27
PO0002750,2024-04-03,SUP045,SKU0036,2424,385.39,Received,2024-04-16
PO0002751,2023-11-30,SUP045,SKU0096,3972,440.51,Received,2023-12-13
PO0002752,2025-11-08,SUP020,SKU0001,2505,337.09,Received,2025-12-06
PO0002753,2025-05-06,SUP016,SKU0102,2633,486.42,Ordered,2025-05-27
PO0002754,2024-05-07,SUP030,SKU0106,1318,507.04,Approved,2024-05-30
PO0002755,2023-06-12,SUP004,SKU0048,4914,27.77,Ordered,2023-06-22
PO0002756,2023-08-09,SUP029,SKU0076,1133,213.83,Approved,2023-09-12
PO0002757,2024-08-01,SUP050,SKU0109,2825,178.71,In Transit,2024-08-20
PO0002758,2024-05-04,SUP046,SKU0058,4045,171.46,Approved,2024-06-14
PO0002759,2024-09-11,SUP046,SKU0043,1818,146.44,Delayed,2024-10-22
PO0002760,2023-03-11,SUP024,SKU0062,1382,260.53,Received,2023-03-20
PO0002761,2023-05-16,SUP004,SKU0051,357,325.54,Received,2023-05-26
PO0002762,2025-03-08,SUP012,SKU0052,4176,17.0,Received,2025-03-30
PO0002763,2024-10-24,SUP029,SKU0110,1188,397.64,Delayed,2024-11-27
PO0002764,2025-05-14,SUP043,SKU0083,2678,420.5,In Transit,2025-06-11
PO0002765,2024-01-12,SUP001,SKU0058,1444,189.49,Received,2024-01-26
PO0002766,2023-07-10,SUP032,SKU0064,2840,84.55,Ordered,2023-08-21
PO0002767,2024-05-06,SUP033,SKU0058,4157,189.59,Ordered,2024-05-23
PO0002768,2024-01-05,SUP027,SKU0076,414,242.42,Delayed,2024-01-14
PO0002769,2025-01-08,SUP046,SKU0004,2909,520.46,Received,2025-02-18
PO0002770,2024-11-21,SUP001,SKU0031,956,102.85,In Transit,2024-12-05
PO0002771,2024-02-18,SUP014,SKU0100,1310,326.69,Delayed,2024-03-26
PO0002772,2025-10-31,SUP018,SKU0030,4448,462.16,In Transit,2025-11-05
PO0002773,2024-02-07,SUP028,SKU0100,422,334.96,Delayed,2024-03-02
PO0002774,2024-08-17,SUP035,SKU0013,3839,244.54,Received,2024-09-17
PO0002775,2023-02-06,SUP027,SKU0116,4927,142.76,Approved,2023-02-15
PO0002776,2025-08-29,SUP027,SKU0068,3897,465.91,In Transit,2025-09-07
PO0002777,2024-04-17,SUP021,SKU0117,4940,304.5,Received,2024-05-03
PO0002778,2024-09-06,SUP042,SKU0102,417,500.59,Delayed,2024-10-14
PO0002779,2024-06-04,SUP026,SKU0066,2273,407.52,Ordered,2024-07-12
PO0002780,2023-03-25,SUP015,SKU0083,3780,365.1,Approved,2023-05-05
PO0002781,2025-05-30,SUP004,SKU0120,723,253.63,Received,2025-06-09
PO0002782,2026-01-01,SUP035,SKU0072,3514,15.58,Delayed,2026-02-01
PO0002783,2024-09-19,SUP050,SKU0035,519,190.12,In Transit,2024-10-08
PO0002784,2024-03-13,SUP035,SKU0038,4624,203.67,Approved,2024-04-13
PO0002785,2024-04-25,SUP025,SKU0075,4693,575.2,Ordered,2024-06-01
PO0002786,2024-02-15,SUP001,SKU0038,3618,194.83,Delayed,2024-02-29
PO0002787,2024-05-17,SUP031,SKU0024,269,386.24,Delayed,2024-06-30
PO0002788,2024-06-12,SUP011,SKU0091,2494,202.59,Received,2024-06-18
PO0002789,2023-11-28,SUP028,SKU0008,1771,483.06,Received,2023-12-22
PO0002790,2023-07-19,SUP049,SKU0059,2465,562.56,In Transit,2023-08-13
PO0002791,2023-05-21,SUP005,SKU0109,1374,185.1,Approved,2023-07-04
PO0002792,2024-05-05,SUP005,SKU0070,2312,175.45,Approved,2024-06-18
PO0002793,2025-07-13,SUP022,SKU0096,1094,414.81,In Transit,2025-08-13
PO0002794,2025-08-10,SUP033,SKU0021,1100,496.93,In Transit,2025-08-27
PO0002795,2024-07-23,SUP006,SKU0073,3018,104.25,Received,2024-08-08
PO0002796,2023-12-28,SUP025,SKU0031,1650,104.15,Received,2024-02-03
PO0002797,2023-02-07,SUP040,SKU0051,807,334.74,Ordered,2023-02-15
PO0002798,2023-10-26,SUP022,SKU0101,1413,486.44,Delayed,2023-11-26
PO0002799,2025-12-31,SUP013,SKU0053,4021,554.59,Delayed,2026-02-10
PO0002800,2024-12-20,SUP002,SKU0054,2886,492.53,Received,2025-01-31
PO0002801,2023-08-01,SUP033,SKU0026,3396,208.62,Ordered,2023-08-18
PO0002802,2025-09-17,SUP050,SKU0051,4903,319.85,Approved,2025-10-06
PO0002803,2024-04-09,SUP043,SKU0030,4149,477.92,Received,2024-05-07
PO0002804,2025-03-04,SUP021,SKU0092,3121,138.93,Approved,2025-03-20
PO0002805,2023-03-16,SUP029,SKU0012,1640,26.14,Received,2023-04-19
PO0002806,2023-02-05,SUP043,SKU0082,3151,101.77,Received,2023-03-05
PO0002807,2023-01-16,SUP021,SKU0118,3896,364.57,Approved,2023-02-01
PO0002808,2025-12-02,SUP036,SKU0088,1054,285.7,Received,2025-12-29
PO0002809,2025-10-09,SUP036,SKU0115,4618,208.77,Received,2025-11-05
PO0002810,2023-09-03,SUP040,SKU0018,366,545.77,Delayed,2023-09-11
PO0002811,2024-10-11,SUP016,SKU0050,2656,543.77,Received,2024-11-01
PO0002812,2024-08-23,SUP003,SKU0081,973,274.28,Received,2024-09-24
PO0002813,2023-10-08,SUP045,SKU0090,2215,283.48,Ordered,2023-10-21
PO0002814,2024-07-28,SUP022,SKU0028,3475,194.39,In Transit,2024-08-28
PO0002815,2025-01-15,SUP005,SKU0095,4181,184.55,Received,2025-02-28
PO0002816,2025-04-13,SUP002,SKU0059,314,641.13,Received,2025-05-25
PO0002817,2024-01-14,SUP046,SKU0048,862,27.74,In Transit,2024-02-24
PO0002818,2023-07-25,SUP024,SKU0103,1028,211.03,Received,2023-08-03
PO0002819,2024-11-14,SUP021,SKU0092,1113,138.45,Ordered,2024-11-30
PO0002820,2023-06-11,SUP015,SKU0072,502,16.48,In Transit,2023-07-22
PO0002821,2023-06-13,SUP046,SKU0065,4596,346.3,Delayed,2023-07-24
PO0002822,2024-08-31,SUP036,SKU0034,2537,369.93,Received,2024-09-27
PO0002823,2023-03-25,SUP020,SKU0097,3542,473.42,Received,2023-04-22
PO0002824,2024-07-05,SUP048,SKU0060,526,356.33,Approved,2024-07-30
PO0002825,2023-01-09,SUP007,SKU0083,4007,349.97,Received,2023-01-22
PO0002826,2025-04-11,SUP035,SKU0111,975,319.12,In Transit,2025-05-12
PO0002827,2024-05-22,SUP006,SKU0063,2836,376.26,Delayed,2024-06-07
PO0002828,2023-08-01,SUP041,SKU0003,237,41.38,Delayed,2023-08-11
PO0002829,2023-09-17,SUP011,SKU0030,4275,447.79,Received,2023-09-23
PO0002830,2023-01-11,SUP044,SKU0109,4384,185.16,In Transit,2023-01-21
PO0002831,2024-01-20,SUP032,SKU0116,4585,131.92,Received,2024-03-02
PO0002832,2024-03-08,SUP040,SKU0049,3282,291.52,In Transit,2024-03-16
PO0002833,2024-08-22,SUP023,SKU0077,1215,308.31,In Transit,2024-09-22
PO0002834,2025-04-22,SUP038,SKU0072,2456,16.45,In Transit,2025-05-16
PO0002835,2023-09-13,SUP046,SKU0035,3542,180.93,In Transit,2023-10-24
PO0002836,2025-10-16,SUP001,SKU0033,1038,517.23,Ordered,2025-10-30
PO0002837,2024-06-02,SUP045,SKU0074,1150,453.84,Delayed,2024-06-15
PO0002838,2023-09-03,SUP043,SKU0098,2138,203.73,Approved,2023-10-01
PO0002839,2024-04-17,SUP016,SKU0036,481,444.84,Delayed,2024-05-08
PO0002840,2025-03-19,SUP009,SKU0035,1886,181.75,Approved,2025-04-09
PO0002841,2023-01-06,SUP042,SKU0040,1821,73.97,Delayed,2023-02-13
PO0002842,2023-01-29,SUP027,SKU0051,976,295.08,Received,2023-02-07
PO0002843,2023-10-23,SUP010,SKU0084,1109,427.15,Received,2023-11-14
PO0002844,2025-04-21,SUP025,SKU0078,4350,539.75,Received,2025-05-28
PO0002845,2024-02-17,SUP041,SKU0085,1295,555.44,Received,2024-02-27
PO0002846,2024-01-21,SUP043,SKU0102,2088,469.82,Received,2024-02-18
PO0002847,2025-06-14,SUP004,SKU0056,2165,161.24,Received,2025-06-24
PO0002848,2023-11-21,SUP004,SKU0035,588,199.7,In Transit,2023-12-01
PO0002849,2024-08-15,SUP014,SKU0075,3486,507.47,Received,2024-09-21
PO0002850,2023-10-16,SUP019,SKU0003,2388,38.94,Approved,2023-10-21
PO0002851,2025-08-27,SUP049,SKU0029,4438,270.59,Received,2025-09-21
PO0002852,2024-12-13,SUP020,SKU0071,1937,143.29,Delayed,2025-01-10
PO0002853,2024-07-18,SUP031,SKU0115,3299,190.55,Received,2024-08-31
PO0002854,2024-03-27,SUP029,SKU0026,1193,199.97,Ordered,2024-04-30
PO0002855,2025-09-22,SUP025,SKU0059,1893,641.74,In Transit,2025-10-29
PO0002856,2025-11-09,SUP042,SKU0066,1285,417.07,Delayed,2025-12-17
PO0002857,2025-01-29,SUP034,SKU0075,2187,571.25,Received,2025-02-18
PO0002858,2025-11-23,SUP020,SKU0086,3407,84.98,In Transit,2025-12-21
PO0002859,2023-08-08,SUP016,SKU0118,2416,377.84,Ordered,2023-08-29
PO0002860,2025-12-21,SUP012,SKU0003,4171,45.61,Approved,2026-01-12
PO0002861,2023-11-02,SUP002,SKU0095,2781,202.2,In Transit,2023-12-14
PO0002862,2025-05-09,SUP037,SKU0098,2895,197.97,Ordered,2025-05-14
PO0002863,2024-01-19,SUP007,SKU0100,2609,352.94,Received,2024-02-01
PO0002864,2024-05-29,SUP045,SKU0112,2327,261.79,Delayed,2024-06-11
PO0002865,2025-04-03,SUP043,SKU0088,4730,284.08,Approved,2025-05-01
PO0002866,2025-02-17,SUP031,SKU0059,1707,630.49,Received,2025-04-02
PO0002867,2023-04-04,SUP022,SKU0043,3023,134.92,Ordered,2023-05-05
PO0002868,2025-12-26,SUP022,SKU0059,4139,552.98,In Transit,2026-01-26
PO0002869,2023-02-03,SUP045,SKU0058,724,159.92,Ordered,2023-02-16
PO0002870,2024-04-18,SUP027,SKU0008,459,434.63,Received,2024-04-27
PO0002871,2025-12-31,SUP048,SKU0035,694,175.13,In Transit,2026-01-25
PO0002872,2025-06-22,SUP046,SKU0031,1211,97.45,Ordered,2025-08-02
PO0002873,2024-03-23,SUP024,SKU0112,893,233.5,Approved,2024-04-01
PO0002874,2025-04-17,SUP008,SKU0092,2397,152.06,Received,2025-05-14
