order_id,date,product_name,region,warehouse,quantity,price
ORD42885,2022-05-04,Coffee 200g,Maharashtra,WH-JAI,64.0,478.11
ORD42886,2022-04-08,Coffee 200g,Madhya Pradesh,WH-MUM,1.0,89.66
ORD42887,2024-02-01,Sunflower Oil 2L,Delhi,WH-AHM,55.0,225.37
ORD42888,29/09/22,Milk 500ml,Chhattisgarh,WH-BLR,61.0,361.58
ORD42889,07/04/23,,Gujarat,WH-DEL,78.0,752.43
ORD42890,2022-09-22,Biscuits 500g,Rajasthan,WH-MUM,84.0,177.27
ORD42891,2022-04-05,Peanut Butter Crunchy 1kg,Maharashtra,WH-DEL,27.0,298.91
ORD42892,2022-06-06,,Karnataka,WH-MUM,105.0,122.7
ORD42893,2023-08-07,Biscuits 500g,Rajasthan,WH-DEL,117.0,258.82
ORD42894,2023-09-20,Biscuits 500g,Rajasthan,WH-JAI,106.0,310.2
ORD42895,2023-05-28,Peanut Butter Smooth 1kg,Delhi,WH-JAI,43.0,446.48
ORD42896,25/12/23,Tea 500g,Gujarat,WH-MUM,29.422861861932528,245.45
ORD42897,2024-07-13,Peanut Butter Crunchy 1kg,Maharashtra,WH-JAI,89.0,382.36
ORD42898,2024-09-26,Detergent 500g,Chhattisgarh,WH-DEL,95.0,783.61
ORD42899,2023-10-08,Detergent 2kg,Rajasthan,WH-IND,131.19879916282065,745.21
ORD42900,23/03/24,,Delhi,WH-IND,65.0,453.45
ORD42901,2023-02-14,Peanut Butter Crunchy 200g,Chhattisgarh,WH-JAI,44.0,46.08
ORD42902,19/11/23,Milk 500ml,Karnataka,WH-RAI,58.78896297912914,349.24
ORD42903,2024-06-09,Peanut Butter Smooth 200g,Madhya Pradesh,WH-MUM,,223.35
ORD42904,2022-01-10,Biscuits 200g,Gujarat,WH-RAI,43.0,604.03
ORD42905,2022-01-16,Detergent 1kg,Gujarat,WH-RAI,52.0,766.34
ORD42906,2023-05-12,,Maharashtra,WH-RAI,28.0,732.99
ORD42907,25/09/22,,Madhya Pradesh,WH-DEL,112.0,347.26
ORD42908,2023-08-24,Sunflower Oil 2L,Rajasthan,WH-JAI,37.0,242.84
ORD42909,05/02/24,Milk 1L,Chhattisgarh,WH-BLR,18.0,562.56
ORD42910,2023-09-01,,Gujarat,WH-DEL,66.0,324.47
ORD42911,2024-06-23,Biscuits 200g,Maharashtra,WH-BLR,45.0,503.35
ORD42912,2024-03-30,Sunflower Oil 1L,Rajasthan,WH-JAI,40.0,527.6
ORD42913,2024-03-20,Tea 500g,Madhya Pradesh,WH-IND,,235.16
ORD42914,2022-05-25,Sunflower Oil 2L,Chhattisgarh,WH-BLR,81.0,274.98
ORD42915,02/05/24,Detergent 2kg,Maharashtra,WH-AHM,49.0,592.14
ORD42916,2024-09-12,Biscuits 100g,Gujarat,WH-RAI,57.0,351.61
ORD42917,2022-09-06,Sunflower Oil 2L,Karnataka,WH-BLR,6.0,540.89
ORD42918,2023-02-03,Tea 250g,Chhattisgarh,WH-BLR,101.0,164.18
ORD42919,2023-04-18,Detergent 500g,Maharashtra,WH-MUM,43.0,369.72
ORD42920,2022-08-01,Biscuits 500g,Gujarat,WH-DEL,122.0,561.79
ORD42921,02/11/23,Milk 500ml,Chhattisgarh,WH-AHM,37.96467441255202,104.43
ORD42922,2023-04-30,Biscuits 200g,Gujarat,WH-DEL,66.0,644.24
ORD42923,2022-09-08,Tea 250g,Maharashtra,WH-MUM,60.0,174.04
ORD42924,2022-05-27,Tea 500g,Rajasthan,WH-JAI,26.0,597.15
ORD42925,2022-04-07,Milk 1L,Rajasthan,WH-BLR,90.0,620.29
ORD42926,2023-01-11,Biscuits 500g,Karnataka,WH-MUM,38.0,468.9
ORD42927,2024-06-02,Detergent 500g,Madhya Pradesh,WH-IND,96.0,714.32
ORD42928,30/06/24,Tea 500g,Maharashtra,WH-RAI,86.0,68.21
ORD42929,2022-05-02,Biscuits 500g,Gujarat,WH-RAI,80.0,784.28
ORD42930,2022-05-26,Milk 500ml,Delhi,WH-IND,102.0,677.25
ORD42931,2022-01-28,,Rajasthan,WH-BLR,1.0,372.96
ORD42932,2023-06-06,Biscuits 200g,Chhattisgarh,WH-AHM,55.0,673.64
ORD42933,2022-09-04,Peanut Butter Smooth 1kg,Maharashtra,WH-DEL,93.0,141.66
ORD42934,23/04/24,Biscuits 100g,Gujarat,WH-MUM,95.0,291.67
ORD42935,08/08/24,Detergent 2kg,Karnataka,WH-RAI,45.0,269.35
ORD42936,2023-10-05,,Madhya Pradesh,WH-BLR,,402.33
ORD42937,2022-03-25,Milk 1L,Chhattisgarh,WH-RAI,15.0,176.36
ORD42938,2023-05-21,Milk 1L,Rajasthan,WH-RAI,57.0,585.52
ORD42939,07/12/23,Biscuits 100g,Gujarat,WH-BLR,160.4490810438152,490.72
ORD42940,2022-09-16,Milk 1L,Karnataka,WH-DEL,15.0,493.87
ORD42941,2022-10-05,Sunflower Oil 2L,Madhya Pradesh,WH-BLR,125.19337578612478,218.26
ORD42942,2023-10-09,Biscuits 500g,Gujarat,WH-DEL,151.8246062302473,529.94
ORD42943,2022-11-29,Tea 500g,Gujarat,WH-JAI,360.8856190685663,216.57
ORD42944,2024-07-10,Peanut Butter Crunchy 200g,Gujarat,WH-JAI,61.0,439.9
ORD42945,2023-04-12,Milk 1L,Rajasthan,WH-RAI,60.0,527.12
ORD42946,12/06/24,Detergent 1kg,Gujarat,WH-BLR,63.0,186.51
ORD42947,2023-12-14,Sunflower Oil 1L,Gujarat,WH-JAI,77.34012180378896,201.88
ORD42948,2022-10-02,Peanut Butter Smooth 200g,Madhya Pradesh,WH-DEL,165.17357038428196,640.55
ORD42949,2023-09-21,Sunflower Oil 2L,Maharashtra,WH-DEL,48.0,451.54
ORD42950,04/11/22,Biscuits 200g,Chhattisgarh,WH-DEL,133.1144895268077,647.31
ORD42951,2022-03-31,Peanut Butter Smooth 1kg,Chhattisgarh,WH-IND,119.0,459.13
ORD42952,2023-08-11,Detergent 2kg,Rajasthan,WH-IND,18.0,79.18
ORD42953,2024-04-14,Tea 500g,Chhattisgarh,WH-JAI,89.0,625.94
ORD42954,2023-02-16,Peanut Butter Crunchy 1kg,Maharashtra,WH-RAI,50.0,687.55
ORD42955,2022-05-24,Milk 1L,Gujarat,WH-IND,111.0,269.24
ORD42956,2022-08-28,Milk 1L,Karnataka,WH-BLR,76.0,253.72
ORD42957,2024-07-13,Biscuits 500g,Madhya Pradesh,WH-BLR,70.0,605.07
ORD42958,2022-01-01,Sunflower Oil 2L,Karnataka,WH-AHM,70.0,309.1
ORD42959,14/08/23,Biscuits 100g,Maharashtra,WH-DEL,19.0,306.6
ORD42960,2023-05-29,Milk 500ml,Delhi,WH-AHM,20.0,400.03
ORD42961,2024-07-24,,Gujarat,WH-AHM,22.0,301.44
ORD42962,2022-09-28,Milk 500ml,Gujarat,WH-DEL,,458.36
ORD42963,2023-06-06,Peanut Butter Smooth 200g,Chhattisgarh,WH-IND,68.0,760.34
ORD42964,2023-04-02,Peanut Butter Smooth 1kg,Rajasthan,WH-MUM,48.0,784.86
ORD42965,2023-06-01,,Delhi,WH-MUM,75.0,579.27
ORD42966,2024-08-26,Peanut Butter Crunchy 1kg,Gujarat,WH-DEL,,733.77
ORD42967,2024-06-17,,Maharashtra,WH-AHM,,685.17
ORD42968,2024-07-06,Peanut Butter Crunchy 1kg,Chhattisgarh,WH-IND,,219.68
ORD42969,2022-05-04,,Rajasthan,WH-RAI,90.0,344.42
ORD42970,2024-03-10,Biscuits 200g,Karnataka,WH-IND,85.0,415.25
ORD42971,2022-03-12,Peanut Butter Crunchy 200g,Madhya Pradesh,WH-MUM,91.0,555.99
ORD42972,2022-09-16,Detergent 1kg,Gujarat,WH-JAI,52.0,665.53
ORD42973,2023-11-16,Milk 1L,Madhya Pradesh,WH-DEL,60.93897328876052,715.97
ORD42974,2023-03-06,Peanut Butter Smooth 1kg,Gujarat,WH-IND,117.0,579.68
ORD42975,2024-07-05,Detergent 500g,Chhattisgarh,WH-DEL,55.0,90.26
ORD42976,2022-01-22,Biscuits 500g,Maharashtra,WH-AHM,58.0,248.0
ORD42977,2022-11-30,Tea 250g,Maharashtra,WH-IND,,49.7
ORD42978,2023-06-28,Tea 500g,Karnataka,WH-RAI,41.0,128.16
ORD42979,27/08/23,Tea 250g,Karnataka,WH-AHM,,760.19
ORD42980,2024-03-09,Milk 1L,Chhattisgarh,WH-JAI,38.0,333.76
ORD42981,15/06/22,Tea 250g,Maharashtra,WH-DEL,101.0,372.65
ORD42982,2023-07-20,Detergent 2kg,Gujarat,WH-MUM,82.0,570.22
ORD42983,2022-10-15,Detergent 2kg,Rajasthan,WH-DEL,87.75684366266259,378.65
ORD42984,2024-06-19,Milk 1L,Gujarat,WH-JAI,102.0,684.9
ORD42985,2023-12-21,Sunflower Oil 2L,Madhya Pradesh,WH-AHM,63.30131485662061,551.71
ORD42986,2024-05-03,Tea 250g,Gujarat,WH-BLR,,377.79
ORD42987,2022-07-09,Milk 500ml,Delhi,WH-BLR,82.0,726.13
ORD42988,16/02/23,Milk 1L,Chhattisgarh,WH-DEL,132.0,167.1
ORD42989,2022-01-27,Biscuits 100g,Madhya Pradesh,WH-RAI,38.0,412.31
ORD42990,2023-03-02,Milk 500ml,Gujarat,WH-RAI,19.0,706.25
ORD42991,2024-08-21,Coffee 200g,Delhi,WH-RAI,30.0,223.55
ORD42992,2023-08-14,Milk 500ml,Karnataka,WH-IND,58.0,536.77
ORD42993,2022-05-02,Milk 500ml,Rajasthan,WH-RAI,1.0,747.57
ORD42994,22/05/23,Milk 500ml,Madhya Pradesh,WH-IND,77.0,58.79
ORD42995,2024-01-01,Milk 500ml,Karnataka,WH-IND,73.0,480.38
ORD42996,2022-12-30,Milk 1L,Rajasthan,WH-MUM,68.3860543610449,143.2
ORD42997,2023-11-28,Biscuits 200g,Karnataka,WH-AHM,94.30965388001852,516.22
ORD42998,2024-01-27,Milk 500ml,Madhya Pradesh,WH-MUM,9.0,347.97
ORD42999,2024-06-23,,Maharashtra,WH-JAI,97.0,129.92
ORD43000,2024-01-28,Biscuits 500g,Madhya Pradesh,WH-IND,,579.16
ORD43001,2022-07-30,Coffee 200g,Karnataka,WH-BLR,63.0,438.1
ORD43002,2024-06-27,Coffee 200g,Delhi,WH-IND,73.0,427.37
ORD43003,2023-05-12,Milk 500ml,Chhattisgarh,WH-AHM,57.0,472.4
ORD43004,26/07/22,Milk 500ml,Gujarat,WH-BLR,39.0,783.06
ORD43005,2024-09-27,Peanut Butter Crunchy 1kg,Gujarat,WH-DEL,50.0,92.3
ORD43006,2023-01-19,Biscuits 100g,Chhattisgarh,WH-IND,77.0,579.35
ORD43007,2024-09-18,Biscuits 500g,Maharashtra,WH-BLR,58.0,155.29
ORD43008,2022-05-18,Detergent 2kg,Delhi,WH-JAI,109.0,747.2
ORD43009,2023-07-15,Biscuits 100g,Maharashtra,WH-RAI,24.0,610.6
ORD43010,2022-11-22,Milk 500ml,Gujarat,WH-BLR,52.62972147061053,712.54
ORD43011,2023-09-14,Milk 1L,Gujarat,WH-BLR,46.0,685.07
ORD43012,2022-07-28,Coffee 200g,Delhi,WH-BLR,75.0,202.64
ORD43013,2023-09-23,Milk 500ml,Maharashtra,WH-RAI,,259.62
ORD43014,2024-09-05,Tea 500g,Madhya Pradesh,WH-BLR,7.0,559.25
ORD43015,11/01/22,Detergent 500g,Madhya Pradesh,WH-JAI,6.0,265.46
ORD43016,2023-04-19,Peanut Butter Smooth 200g,Gujarat,WH-JAI,63.0,393.99
ORD43017,2022-09-23,Detergent 1kg,Gujarat,WH-IND,54.0,593.14
ORD43018,2024-04-06,Milk 1L,Madhya Pradesh,WH-MUM,50.0,602.79
ORD43019,2022-03-09,Detergent 500g,Madhya Pradesh,WH-RAI,,435.78
ORD43020,2023-07-21,Sunflower Oil 2L,Chhattisgarh,WH-RAI,93.0,705.34
ORD43021,2024-07-05,Detergent 2kg,Maharashtra,WH-JAI,51.0,277.25
ORD43022,2023-10-25,Detergent 500g,Delhi,WH-IND,103.8491501440501,420.87
ORD43023,2022-05-30,Milk 1L,Karnataka,WH-JAI,88.0,636.09
ORD43024,09/06/22,Detergent 1kg,Rajasthan,WH-DEL,,762.81
ORD43025,2023-10-13,Detergent 1kg,Chhattisgarh,WH-JAI,68.78366539172535,741.07
ORD43026,2024-03-17,Biscuits 100g,Madhya Pradesh,WH-JAI,85.0,420.93
ORD43027,2023-09-03,,Chhattisgarh,WH-MUM,68.0,737.14
ORD43028,2024-04-28,Biscuits 500g,Chhattisgarh,WH-RAI,91.0,249.11
ORD43029,11/03/23,,Gujarat,WH-IND,74.0,530.32
ORD43030,2023-01-11,Biscuits 100g,Gujarat,WH-IND,86.0,587.08
ORD43031,2023-03-08,Detergent 1kg,Karnataka,WH-DEL,49.0,295.92
ORD43032,2023-09-08,Milk 500ml,Maharashtra,WH-BLR,54.0,158.22
ORD43033,27/06/22,Coffee 200g,Gujarat,WH-BLR,28.0,400.17
ORD43034,21/04/22,,Gujarat,WH-DEL,,461.92
ORD43035,2023-12-13,Tea 250g,Karnataka,WH-MUM,156.52435737464882,611.2
ORD43036,2022-09-04,Sunflower Oil 5L,Delhi,WH-BLR,50.0,268.05
ORD43037,2022-01-10,Detergent 500g,Maharashtra,WH-DEL,53.0,66.65
ORD43038,2024-05-10,Tea 250g,Delhi,WH-JAI,1.0,624.35
ORD43039,2023-12-23,Detergent 500g,Gujarat,WH-BLR,133.13899876019204,564.42
ORD43040,2022-05-29,,Rajasthan,WH-JAI,34.0,51.26
ORD43041,2022-08-10,Tea 250g,Karnataka,WH-RAI,16.0,779.95
ORD43042,2023-03-19,Sunflower Oil 2L,Rajasthan,WH-AHM,15.0,196.19
ORD43043,2024-09-13,Peanut Butter Smooth 1kg,Madhya Pradesh,WH-DEL,62.0,517.39
ORD43044,2023-08-16,Biscuits 200g,Delhi,WH-AHM,91.0,523.38
ORD43045,2023-12-07,Milk 1L,Chhattisgarh,WH-RAI,82.81382573688983,624.37
ORD43046,2022-11-22,Tea 250g,Gujarat,WH-DEL,98.94962406202026,732.03
ORD43047,2023-10-21,Biscuits 200g,Karnataka,WH-AHM,240.21879769766363,311.17
ORD43048,2022-01-06,Biscuits 500g,Rajasthan,WH-MUM,,410.28
ORD43049,03/08/24,Tea 500g,Karnataka,WH-IND,41.0,693.11
ORD43050,2023-03-25,Detergent 2kg,Chhattisgarh,WH-BLR,18.0,531.25
ORD43051,2022-09-27,,Karnataka,WH-BLR,32.0,431.31
ORD43052,2022-10-24,Sunflower Oil 1L,Maharashtra,WH-MUM,127.44211982601747,695.85
ORD43053,2024-09-16,Milk 500ml,Delhi,WH-RAI,57.0,447.11
ORD43054,2023-12-21,Sunflower Oil 2L,Maharashtra,WH-RAI,114.29218338650983,571.92
ORD43055,2023-04-08,Milk 1L,Chhattisgarh,WH-MUM,47.0,43.55
ORD43056,2023-07-31,,Karnataka,WH-DEL,47.0,99.05
ORD43057,2022-12-30,Detergent 500g,Gujarat,WH-BLR,111.31689980471914,511.58
ORD43058,14/08/23,Biscuits 200g,Karnataka,WH-DEL,81.0,337.82
ORD43059,2022-01-05,Detergent 500g,Delhi,WH-IND,84.0,429.19
ORD43060,18/06/23,Detergent 2kg,Gujarat,WH-AHM,78.0,652.28
ORD43061,16/04/23,Tea 500g,Maharashtra,WH-IND,88.0,756.65
ORD43062,2023-05-03,Peanut Butter Crunchy 1kg,Madhya Pradesh,WH-AHM,19.0,315.65
ORD43063,2023-09-23,Biscuits 100g,Chhattisgarh,WH-JAI,59.0,783.54
ORD43064,2024-01-11,Peanut Butter Smooth 1kg,Rajasthan,WH-DEL,83.0,584.75
ORD43065,2023-08-15,Biscuits 100g,Karnataka,WH-BLR,75.0,743.33
ORD43066,2023-02-01,Biscuits 100g,Gujarat,WH-DEL,104.0,102.99
ORD43067,2022-07-17,Biscuits 500g,Rajasthan,WH-BLR,295.5611634532337,101.95
ORD43068,2023-03-11,Sunflower Oil 2L,Rajasthan,WH-JAI,100.0,685.9
ORD43069,2022-10-02,Milk 1L,Rajasthan,WH-DEL,155.46274016248748,274.33
ORD43070,2024-07-13,Detergent 2kg,Rajasthan,WH-RAI,56.0,715.53
ORD43071,2024-03-01,Peanut Butter Smooth 1kg,Delhi,WH-RAI,59.0,84.99
ORD43072,09/09/24,Detergent 1kg,Gujarat,WH-BLR,82.0,585.7
ORD43073,2023-08-07,Milk 1L,Delhi,WH-RAI,30.0,75.05
ORD43074,2022-10-19,Biscuits 100g,Madhya Pradesh,WH-BLR,,298.44
ORD43075,2022-04-15,Detergent 2kg,Chhattisgarh,WH-JAI,63.0,220.76
ORD43076,2022-09-11,Peanut Butter Crunchy 200g,Chhattisgarh,WH-JAI,93.0,698.1
ORD43077,2022-08-27,Biscuits 500g,Madhya Pradesh,WH-RAI,51.0,64.91
ORD43078,2022-01-18,Sunflower Oil 5L,Karnataka,WH-JAI,79.0,785.57
ORD43079,2022-10-31,Tea 500g,Karnataka,WH-BLR,81.01356313226422,381.9
ORD43080,2022-02-28,Biscuits 100g,Delhi,WH-RAI,29.0,355.77
ORD43081,2023-04-19,,Rajasthan,WH-JAI,50.0,437.7
ORD43082,2024-02-26,Milk 500ml,Karnataka,WH-AHM,63.0,238.18
ORD43083,2022-08-08,Detergent 500g,Madhya Pradesh,WH-JAI,77.0,407.51
ORD43084,2023-09-27,Biscuits 100g,Delhi,WH-IND,58.0,674.61
ORD43085,2023-05-23,Sunflower Oil 2L,Rajasthan,WH-DEL,51.0,666.44
ORD43086,02/03/23,Biscuits 200g,Gujarat,WH-DEL,31.0,702.28
ORD43087,2022-05-31,Coffee 200g,Chhattisgarh,WH-IND,102.0,71.02
ORD43088,2022-02-06,Milk 500ml,Karnataka,WH-BLR,53.0,694.66
ORD43089,16/09/23,Biscuits 200g,Rajasthan,WH-MUM,80.0,782.09
ORD43090,2022-02-10,,Maharashtra,WH-RAI,38.0,654.92
ORD43091,2022-08-11,Detergent 500g,Madhya Pradesh,WH-RAI,53.0,659.12
ORD43092,2024-06-20,,Delhi,WH-IND,94.0,451.71
ORD43093,2022-10-14,Peanut Butter Smooth 200g,Rajasthan,WH-MUM,114.37667848395095,407.63
ORD43094,2024-03-11,Detergent 500g,Karnataka,WH-IND,55.0,779.32
ORD43095,2022-08-18,Detergent 500g,Karnataka,WH-RAI,79.0,79.63
ORD43096,2023-04-04,Biscuits 200g,Chhattisgarh,WH-DEL,80.0,342.58
ORD43097,26/02/22,Sunflower Oil 2L,Karnataka,WH-JAI,86.0,386.38
ORD43098,2024-03-07,Tea 250g,Rajasthan,WH-DEL,37.0,742.63
ORD43099,01/01/23,Peanut Butter Crunchy 1kg,Karnataka,WH-RAI,94.0,588.32
ORD43100,2022-04-26,Detergent 500g,Gujarat,WH-DEL,77.0,560.05
ORD43101,2024-03-19,Peanut Butter Crunchy 1kg,Rajasthan,WH-AHM,62.0,178.94
ORD43102,2022-08-29,,Delhi,WH-MUM,58.0,644.0
ORD43103,03/02/24,,Maharashtra,WH-DEL,83.0,330.08
ORD43104,2024-06-20,Milk 500ml,Chhattisgarh,WH-JAI,89.0,75.36
ORD43105,2024-04-18,Milk 1L,Karnataka,WH-DEL,35.0,781.3
ORD43106,2022-07-24,Milk 500ml,Delhi,WH-AHM,57.0,448.54
ORD43107,2022-10-18,,Chhattisgarh,WH-DEL,180.87476807567876,211.41
ORD43108,19/06/23,Tea 500g,Maharashtra,WH-MUM,3.0,442.34
ORD43109,2024-09-15,Biscuits 500g,Chhattisgarh,WH-IND,29.0,190.86
ORD43110,2023-07-21,Milk 1L,Delhi,WH-RAI,81.0,641.18
ORD43111,2023-02-11,,Chhattisgarh,WH-IND,69.0,126.19
ORD43112,16/03/23,Peanut Butter Smooth 200g,Delhi,WH-IND,,567.08
ORD43113,2024-08-14,Sunflower Oil 1L,Rajasthan,WH-AHM,95.0,501.33
ORD43114,17/04/24,Tea 500g,Madhya Pradesh,WH-BLR,84.0,44.75
ORD43115,2024-05-14,Coffee 200g,Karnataka,WH-DEL,61.0,780.35
ORD43116,02/08/24,Biscuits 100g,Karnataka,WH-JAI,3.3668861724311117,243.4
ORD43117,2024-05-01,Peanut Butter Crunchy 1kg,Rajasthan,WH-MUM,36.0,273.75
ORD43118,2024-03-27,Milk 1L,Maharashtra,WH-DEL,70.0,472.44
ORD43119,2024-02-20,Milk 500ml,Karnataka,WH-DEL,66.0,757.06
ORD43120,2022-01-01,,Chhattisgarh,WH-AHM,,287.54
ORD43121,26/03/24,Detergent 500g,Maharashtra,WH-MUM,73.0,125.55
ORD43122,2023-03-10,Tea 250g,Karnataka,WH-JAI,103.0,249.72
ORD43123,2022-11-04,Tea 250g,Delhi,WH-DEL,129.08066495755546,542.13
ORD43124,25/10/22,Biscuits 100g,Karnataka,WH-RAI,34.040053555066784,337.3
ORD43125,2022-05-21,Milk 500ml,Gujarat,WH-MUM,,629.81
ORD43126,2023-11-26,,Chhattisgarh,WH-RAI,106.28155052836289,532.18
ORD43127,08/02/24,Tea 500g,Madhya Pradesh,WH-RAI,73.0,501.63
ORD43128,15/05/23,Detergent 500g,Karnataka,WH-BLR,103.0,702.84
ORD43129,2024-06-06,Sunflower Oil 1L,Chhattisgarh,WH-DEL,103.0,454.36
ORD43130,2023-05-29,Detergent 500g,Chhattisgarh,WH-DEL,51.0,399.11
ORD43131,2023-04-12,Biscuits 500g,Maharashtra,WH-JAI,68.0,670.34
ORD43132,2024-01-02,Coffee 200g,Gujarat,WH-IND,76.0,761.91
ORD43133,2022-05-29,,Maharashtra,WH-IND,68.0,54.03
ORD43134,2022-12-08,Sunflower Oil 2L,Delhi,WH-MUM,138.5661205253136,745.57
ORD43135,06/08/24,Detergent 500g,Maharashtra,WH-MUM,9.0,667.32
ORD43136,2023-12-13,,Karnataka,WH-DEL,159.33124827748762,308.1
ORD43137,2023-06-16,Biscuits 100g,Delhi,WH-AHM,46.0,696.38
ORD43138,20/09/23,Detergent 500g,Gujarat,WH-DEL,58.0,704.1
ORD43139,2022-10-20,Biscuits 500g,Delhi,WH-BLR,56.94677372304741,711.77
ORD43140,03/04/24,,Rajasthan,WH-RAI,39.0,157.01
ORD43141,2023-03-08,Sunflower Oil 1L,Madhya Pradesh,WH-JAI,65.0,402.43
ORD43142,2022-07-11,Detergent 500g,Karnataka,WH-AHM,60.0,296.9
ORD43143,2022-03-15,Peanut Butter Smooth 1kg,Maharashtra,WH-RAI,79.0,392.4
ORD43144,25/10/23,Milk 500ml,Karnataka,WH-RAI,16.055321525993975,292.51
ORD43145,2023-08-09,Coffee 200g,Maharashtra,WH-DEL,27.0,375.91
ORD43146,2023-12-31,Coffee 200g,Delhi,WH-AHM,75.18570239304105,434.34
ORD43147,2024-05-30,Sunflower Oil 2L,Gujarat,WH-IND,97.0,308.19
ORD43148,2023-09-26,Peanut Butter Smooth 1kg,Karnataka,WH-DEL,31.0,722.78
ORD43149,2023-08-15,Biscuits 500g,Madhya Pradesh,WH-MUM,29.0,43.57
ORD43150,2022-10-17,Sunflower Oil 5L,Madhya Pradesh,WH-DEL,30.40204455011119,412.92
ORD43151,2023-12-31,,Gujarat,WH-RAI,125.95397845412651,478.91
ORD43152,2023-10-16,Peanut Butter Smooth 1kg,Maharashtra,WH-IND,2.1711626935577755,563.28
ORD43153,2023-06-11,,Karnataka,WH-DEL,46.0,463.73
ORD43154,2023-07-26,Detergent 2kg,Chhattisgarh,WH-MUM,92.0,369.33
ORD43155,2022-05-25,Detergent 2kg,Rajasthan,WH-DEL,42.0,229.95
ORD43156,2024-08-25,Sunflower Oil 2L,Rajasthan,WH-IND,9.0,788.78
ORD43157,2024-05-07,Detergent 500g,Madhya Pradesh,WH-IND,64.0,603.94
ORD43158,2022-12-06,Sunflower Oil 2L,Madhya Pradesh,WH-AHM,65.08405903316631,531.82
ORD43159,2023-01-04,Milk 500ml,Delhi,WH-AHM,,289.99
ORD43160,2022-10-15,Sunflower Oil 2L,Madhya Pradesh,WH-BLR,,119.68
ORD43161,28/10/23,,Karnataka,WH-MUM,98.89421359119758,651.33
ORD43162,2024-01-30,Milk 1L,Gujarat,WH-JAI,49.0,64.7
ORD43163,2023-01-13,Milk 500ml,Gujarat,WH-IND,67.0,524.78
ORD43164,2022-07-17,Sunflower Oil 2L,Chhattisgarh,WH-JAI,45.0,212.88
ORD43165,2024-07-29,Biscuits 100g,Chhattisgarh,WH-MUM,71.0,95.89
ORD43166,2023-06-08,Milk 1L,Madhya Pradesh,WH-JAI,103.0,582.11
ORD43167,2024-05-18,Milk 1L,Chhattisgarh,WH-MUM,130.0,363.15
ORD43168,2024-05-20,Milk 500ml,Madhya Pradesh,WH-BLR,,458.84
ORD43169,2024-08-08,Milk 1L,Madhya Pradesh,WH-JAI,82.0,209.5
ORD43170,2024-03-25,Milk 1L,Delhi,WH-RAI,77.0,568.11
ORD43171,23/07/24,Detergent 2kg,Madhya Pradesh,WH-IND,128.0,671.46
ORD43172,2023-02-20,Tea 250g,Gujarat,WH-BLR,26.0,91.61
ORD43173,2022-06-22,,Rajasthan,WH-MUM,15.0,311.9
ORD43174,2023-04-06,Detergent 2kg,Maharashtra,WH-MUM,107.0,717.61
ORD43175,2024-09-17,Detergent 1kg,Chhattisgarh,WH-DEL,,90.78
ORD43176,2022-04-21,Peanut Butter Crunchy 1kg,Karnataka,WH-IND,99.0,135.37
ORD43177,2022-09-05,Milk 500ml,Chhattisgarh,WH-MUM,54.0,219.09
ORD43178,2022-01-02,Milk 1L,Delhi,WH-IND,111.0,307.79
ORD43179,2022-05-19,Coffee 200g,Gujarat,WH-RAI,85.0,538.12
ORD43180,2023-04-06,Detergent 1kg,Chhattisgarh,WH-BLR,78.0,784.36
ORD43181,2022-07-16,Sunflower Oil 1L,Delhi,WH-DEL,36.0,358.34
ORD43182,2023-03-03,Milk 1L,Karnataka,WH-AHM,,561.48
ORD43183,2024-05-22,Sunflower Oil 2L,Chhattisgarh,WH-JAI,129.0,37.68
ORD43184,2022-03-19,,Madhya Pradesh,WH-BLR,49.0,699.6
ORD43185,2023-03-11,Peanut Butter Crunchy 1kg,Delhi,WH-BLR,36.0,313.47
ORD43186,2023-09-25,Tea 250g,Delhi,WH-BLR,102.0,681.87
ORD43187,2022-04-27,Milk 1L,Rajasthan,WH-AHM,46.0,341.25
ORD43188,2023-10-29,Peanut Butter Smooth 200g,Rajasthan,WH-AHM,8.303973115332877,237.53
ORD43189,2023-03-25,Peanut Butter Smooth 200g,Gujarat,WH-AHM,58.0,494.3
ORD43190,2023-06-19,Sunflower Oil 1L,Rajasthan,WH-RAI,56.0,412.45
ORD43191,2024-08-23,Milk 1L,Karnataka,WH-DEL,102.0,414.48
ORD43192,2022-07-26,Detergent 500g,Gujarat,WH-JAI,52.0,554.98
ORD43193,2023-04-14,Biscuits 100g,Delhi,WH-BLR,53.0,86.97
ORD43194,27/04/23,Peanut Butter Smooth 1kg,Gujarat,WH-IND,57.0,485.75
ORD43195,2022-04-15,Tea 500g,Maharashtra,WH-AHM,25.0,151.92
ORD43196,2024-04-13,Milk 500ml,Chhattisgarh,WH-JAI,2.0,791.37
ORD43197,2024-01-02,Coffee 200g,Maharashtra,WH-AHM,109.0,745.98
ORD43198,2022-12-23,Biscuits 200g,Madhya Pradesh,WH-IND,35.441935032157694,222.63
ORD43199,2024-02-28,Biscuits 500g,Gujarat,WH-JAI,107.0,733.38
ORD43200,16/02/23,Sunflower Oil 5L,Karnataka,WH-MUM,30.0,551.1
ORD43201,2022-06-30,Peanut Butter Smooth 1kg,Madhya Pradesh,WH-MUM,70.0,640.72
ORD43202,23/09/24,Detergent 1kg,Delhi,WH-IND,65.0,749.54
