OrderID,OrderDate,CustomerID,ProductID,SalesRepID,Quantity,UnitPrice,DiscountPercent,Region,Channel
SO00029603,2024-02-08 00:00:00,CUST0171,SKU0037,EMP0079,139,82.3,0,West,Modern Trade
SO00029604,2024-04-27 00:00:00,CUST0170,SKU0063,EMP0049,40,62.82,10,West,General Trade
SO00029605,2024-08-05 00:00:00,CUST0027,SKU0064,EMP0066,160,30.28,5,East,Modern Trade
SO00029606,2024-08-08 00:00:00,CUST0098,SKU0013,EMP0017,178,664.51,0,North,General Trade
SO00029607,2023-05-04 00:00:00,CUST0404,SKU0016,EMP0022,183,66.41,10,South,Wholesale
SO00029608,2024-08-14 00:00:00,CUST0205,SKU0029,EMP0021,45,456.28,2,South,Modern Trade
SO00029609,2024-08-12 00:00:00,CUST0315,SKU0073,EMP0043,59,326.86,7,East,Modern Trade
SO00029610,2024-04-05 00:00:00,CUST0461,SKU0095,EMP0093,65,173.88,7,West,General Trade
SO00029611,2024-01-12 00:00:00,CUST0189,SKU0010,EMP0069,105,694.28,0,East,General Trade
SO00029612,2023-02-01 00:00:00,CUST0367,SKU0090,EMP0074,43,479.92,2,East,Modern Trade
SO00029613,2024-08-19 00:00:00,CUST0379,SKU0111,EMP0061,88,350.07,7,North,General Trade
SO00029614,2023-01-26 00:00:00,CUST0352,SKU0098,EMP0039,58,209.31,2,North,General Trade
SO00029615,2023-12-21 00:00:00,CUST0138,SKU0051,EMP0092,192,106.59,5,North,Wholesale
SO00029616,2023-05-01 00:00:00,CUST0254,SKU0105,EMP0002,122,172.31,7,North,General Trade
SO00029617,2024-09-05 00:00:00,CUST0241,SKU0073,EMP0029,177,319.42,7,East,General Trade
SO00029618,2024-05-01 00:00:00,CUST0400,SKU0068,EMP0054,153,70.58,7,South,Wholesale
SO00029619,2024-07-19 00:00:00,CUST0350,SKU0109,EMP0066,197,736.52,10,North,Modern Trade
SO00029620,2024-01-02 00:00:00,CUST0218,SKU0118,EMP0020,48,93.63,10,North,General Trade
SO00029621,2023-11-12 00:00:00,CUST0231,SKU0107,EMP0050,97,60.68,2,West,Wholesale
SO00029622,2023-10-19 00:00:00,CUST0136,SKU0036,EMP0048,126,528.35,5,North,General Trade
SO00029623,2023-04-18 00:00:00,CUST0105,SKU0092,EMP0020,89,386.31,7,South,General Trade
SO00029624,2023-07-20 00:00:00,CUST0336,SKU0114,EMP0073,161,594.4,5,West,Modern Trade
SO00029625,2024-11-27 00:00:00,CUST0143,SKU0028,EMP0058,77,283.61,0,West,Modern Trade
SO00029626,2024-09-19 00:00:00,CUST0300,SKU0114,EMP0093,10,552.67,10,West,General Trade
SO00029627,2023-01-29 00:00:00,CUST0106,SKU0118,EMP0073,46,98.88,5,West,Modern Trade
SO00029628,2023-07-25 00:00:00,CUST0254,SKU0043,EMP0036,148,286.83,2,North,General Trade
SO00029629,2023-02-25 00:00:00,CUST0386,SKU0111,EMP0061,114,333.11,0,West,Modern Trade
SO00029630,2023-03-11 00:00:00,CUST0221,SKU0026,EMP0057,86,530.48,7,West,General Trade
SO00029631,2023-06-19 00:00:00,CUST0243,SKU0010,EMP0038,15,651.53,5,East,Modern Trade
SO00029632,2023-05-20 00:00:00,CUST0304,SKU0041,EMP0067,44,317.09,0,West,Modern Trade
SO00029633,2024-09-11 00:00:00,CUST0150,SKU0003,EMP0035,36,381.03,10,North,Modern Trade
SO00029634,2023-01-19 00:00:00,CUST0500,SKU0060,EMP0024,119,320.61,0,West,Modern Trade
SO00029635,2024-10-31 00:00:00,CUST0322,SKU0054,EMP0086,14,556.6,7,South,General Trade
SO00029636,2024-04-13 00:00:00,CUST0360,SKU0036,EMP0051,2,531.97,2,South,General Trade
SO00029637,2024-06-17 00:00:00,CUST0304,SKU0096,EMP0063,136,149.4,10,West,Modern Trade
SO00029638,2023-01-10 00:00:00,CUST0480,SKU0063,EMP0082,110,63.32,7,North,General Trade
SO00029639,2023-08-30 00:00:00,CUST0419,SKU0036,EMP0087,199,548.96,10,West,Modern Trade
SO00029640,2023-05-12 00:00:00,CUST0024,SKU0002,EMP0018,130,149.9,10,North,Wholesale
SO00029641,2024-10-15 00:00:00,CUST0382,SKU0034,EMP0002,186,85.31,0,East,General Trade
SO00029642,2024-12-02 00:00:00,CUST0159,SKU0012,EMP0006,114,677.83,5,West,Wholesale
SO00029643,2023-07-06 00:00:00,CUST0266,SKU0099,EMP0085,143,259.25,0,East,General Trade
SO00029644,2023-12-31 00:00:00,CUST0197,SKU0099,EMP0100,25,245.26,10,North,Modern Trade
SO00029645,2024-09-12 00:00:00,CUST0079,SKU0024,EMP0040,44,605.2,0,East,Modern Trade
SO00029646,2024-12-22 00:00:00,CUST0415,SKU0111,EMP0065,7,325.08,2,West,Wholesale
SO00029647,2024-08-15 00:00:00,CUST0027,SKU0079,EMP0071,121,467.47,0,East,Modern Trade
SO00029648,2023-10-03 00:00:00,CUST0037,SKU0022,EMP0011,57,125.22,5,South,Modern Trade
SO00029649,2023-12-30 00:00:00,CUST0130,SKU0027,EMP0063,199,193.61,0,South,Wholesale
SO00029650,2024-02-22 00:00:00,CUST0006,SKU0017,EMP0099,53,151.78,10,East,Modern Trade
SO00029651,2023-09-06 00:00:00,CUST0328,SKU0003,EMP0097,46,371.93,10,South,Modern Trade
SO00029652,2024-03-28 00:00:00,CUST0239,SKU0080,EMP0034,174,649.98,0,West,Modern Trade
SO00029653,2023-02-11 00:00:00,CUST0068,SKU0091,EMP0049,95,222.75,5,South,Wholesale
SO00029654,2024-12-08 00:00:00,CUST0220,SKU0055,EMP0075,158,73.01,0,West,Wholesale
SO00029655,2023-04-29 00:00:00,CUST0135,SKU0045,EMP0076,20,622.47,0,West,Modern Trade
SO00029656,2024-09-22 00:00:00,CUST0351,SKU0091,EMP0100,144,214.41,7,South,General Trade
SO00029657,2024-12-02 00:00:00,CUST0446,SKU0108,EMP0070,3,43.96,10,South,General Trade
SO00029658,2024-08-06 00:00:00,CUST0078,SKU0086,EMP0007,141,815.49,10,North,Wholesale
SO00029659,2023-04-21 00:00:00,CUST0342,SKU0073,EMP0084,184,306.53,10,West,Wholesale
SO00029660,2023-04-25 00:00:00,CUST0264,SKU0001,EMP0046,77,418.15,0,South,Modern Trade
SO00029661,2023-09-30 00:00:00,CUST0384,SKU0109,EMP0094,61,732.25,5,South,Wholesale
SO00029662,2023-02-03 00:00:00,CUST0381,SKU0041,EMP0037,28,327.56,0,South,Wholesale
SO00029663,2023-12-14 00:00:00,CUST0356,SKU0069,EMP0057,162,366.93,2,East,Modern Trade
SO00029664,2023-07-21 00:00:00,CUST0438,SKU0079,EMP0082,88,456.49,7,West,Wholesale
SO00029665,2024-08-20 00:00:00,CUST0374,SKU0046,EMP0089,15,253.65,7,North,Modern Trade
SO00029666,2023-02-10 00:00:00,CUST0029,SKU0099,EMP0035,85,248.39,0,West,General Trade
SO00029667,2024-09-27 00:00:00,CUST0235,SKU0099,EMP0089,110,262.61,7,South,Modern Trade
SO00029668,2024-04-02 00:00:00,CUST0241,SKU0019,EMP0077,22,775.03,10,East,General Trade
SO00029669,2024-06-13 00:00:00,CUST0081,SKU0038,EMP0059,106,26.38,2,East,Modern Trade
SO00029670,2023-03-02 00:00:00,CUST0330,SKU0044,EMP0003,29,552.44,7,East,General Trade
SO00029671,2023-06-30 00:00:00,CUST0254,SKU0045,EMP0064,104,579.8,5,North,General Trade
SO00029672,2024-09-29 00:00:00,CUST0126,SKU0003,EMP0072,38,386.3,7,East,Wholesale
SO00029673,2024-11-25 00:00:00,CUST0401,SKU0002,EMP0077,79,148.22,7,North,Wholesale
SO00029674,2024-09-06 00:00:00,CUST0184,SKU0069,EMP0055,96,384.6,7,South,General Trade
SO00029675,2024-09-24 00:00:00,CUST0324,SKU0001,EMP0059,107,401.6,7,East,Modern Trade
SO00029676,2024-12-05 00:00:00,CUST0061,SKU0097,EMP0073,15,191.64,10,North,General Trade
SO00029677,2023-05-28 00:00:00,CUST0290,SKU0022,EMP0018,144,135.1,0,North,General Trade
SO00029678,2023-11-11 00:00:00,CUST0009,SKU0059,EMP0096,31,734.6,5,North,Wholesale
SO00029679,2024-07-23 00:00:00,CUST0442,SKU0035,EMP0050,138,334.84,2,East,Modern Trade
SO00029680,2023-02-12 00:00:00,CUST0336,SKU0035,EMP0013,61,320.08,0,West,Modern Trade
SO00029681,2023-01-28 00:00:00,CUST0307,SKU0006,EMP0029,56,149.62,7,South,Wholesale
SO00029682,2023-02-10 00:00:00,CUST0374,SKU0075,EMP0042,9,206.81,10,North,Modern Trade
SO00029683,2023-11-17 00:00:00,CUST0235,SKU0080,EMP0095,84,604.14,10,South,Modern Trade
SO00029684,2023-10-14 00:00:00,CUST0499,SKU0009,EMP0064,174,463.87,0,East,General Trade
SO00029685,2023-01-07 00:00:00,CUST0037,SKU0029,EMP0058,108,462.33,10,South,Modern Trade
SO00029686,2024-05-20 00:00:00,CUST0246,SKU0040,EMP0077,50,666.65,7,West,General Trade
SO00029687,2023-09-11 00:00:00,CUST0442,SKU0019,EMP0027,111,766.94,2,East,Modern Trade
SO00029688,2023-09-13 00:00:00,CUST0386,SKU0099,EMP0039,179,242.44,0,West,Modern Trade
SO00029689,2024-12-30 00:00:00,CUST0334,SKU0019,EMP0078,8,780.46,5,East,Wholesale
SO00029690,2024-08-14 00:00:00,CUST0258,SKU0093,EMP0085,119,611.71,0,East,Modern Trade
SO00029691,2023-09-13 00:00:00,CUST0031,SKU0068,EMP0084,8,67.09,0,South,Wholesale
SO00029692,2024-05-26 00:00:00,CUST0026,SKU0041,EMP0060,58,303.31,10,South,Modern Trade
SO00029693,2023-03-21 00:00:00,CUST0089,SKU0048,EMP0019,97,731.59,5,West,General Trade
SO00029694,2024-05-27 00:00:00,CUST0217,SKU0011,EMP0082,30,182.51,5,West,Modern Trade
SO00029695,2023-01-21 00:00:00,CUST0041,SKU0054,EMP0033,35,567.71,2,South,Modern Trade
SO00029696,2023-12-05 00:00:00,CUST0024,SKU0043,EMP0018,166,292.12,7,North,Wholesale
SO00029697,2023-06-26 00:00:00,CUST0414,SKU0066,EMP0090,111,297.14,10,West,Modern Trade
SO00029698,2023-11-22 00:00:00,CUST0107,SKU0049,EMP0038,137,432.8,2,East,General Trade
SO00029699,2024-02-01 00:00:00,CUST0320,SKU0110,EMP0047,29,509.0,7,North,Wholesale
SO00029700,2023-07-14 00:00:00,CUST0039,SKU0009,EMP0098,90,469.58,10,North,General Trade
SO00029701,2024-11-03 00:00:00,CUST0085,SKU0031,EMP0027,38,729.32,5,North,General Trade
SO00029702,2024-06-22 00:00:00,CUST0432,SKU0016,EMP0009,40,63.93,0,West,Wholesale
SO00029703,2024-06-05 00:00:00,CUST0203,SKU0108,EMP0095,85,42.78,2,West,Wholesale
SO00029704,2024-11-08 00:00:00,CUST0387,SKU0059,EMP0033,55,729.82,2,South,Modern Trade
SO00029705,2024-08-12 00:00:00,CUST0438,SKU0008,EMP0089,22,593.76,0,West,Wholesale
SO00029706,2023-09-13 00:00:00,CUST0114,SKU0119,EMP0069,191,626.91,0,North,Wholesale
SO00029707,2023-05-27 00:00:00,CUST0125,SKU0075,EMP0096,80,214.36,5,North,General Trade
SO00029708,2023-11-22 00:00:00,CUST0250,SKU0067,EMP0030,194,698.58,7,North,Modern Trade
SO00029709,2024-06-10 00:00:00,CUST0373,SKU0001,EMP0055,115,417.15,0,North,Wholesale
SO00029710,2024-06-21 00:00:00,CUST0467,SKU0012,EMP0028,138,670.06,2,East,Modern Trade
SO00029711,2023-12-25 00:00:00,CUST0336,SKU0026,EMP0003,123,553.34,10,West,Modern Trade
SO00029712,2024-05-30 00:00:00,CUST0371,SKU0079,EMP0091,161,455.83,2,South,Wholesale
SO00029713,2023-02-14 00:00:00,CUST0048,SKU0111,EMP0091,89,334.7,2,South,General Trade
SO00029714,2024-04-24 00:00:00,CUST0415,SKU0053,EMP0041,189,332.85,10,West,Wholesale
SO00029715,2023-07-02 00:00:00,CUST0316,SKU0104,EMP0004,158,457.92,7,North,Wholesale
SO00029716,2023-03-27 00:00:00,CUST0314,SKU0053,EMP0012,103,335.49,2,West,Modern Trade
SO00029717,2023-04-24 00:00:00,CUST0297,SKU0003,EMP0065,161,368.15,5,South,Wholesale
SO00029718,2024-10-20 00:00:00,CUST0452,SKU0049,EMP0034,141,441.94,0,North,Wholesale
SO00029719,2024-02-25 00:00:00,CUST0268,SKU0024,EMP0048,134,590.64,0,East,Wholesale
SO00029720,2024-03-13 00:00:00,CUST0397,SKU0109,EMP0012,9,755.65,0,North,Wholesale
SO00029721,2023-03-06 00:00:00,CUST0225,SKU0089,EMP0003,44,399.52,0,North,General Trade
SO00029722,2023-05-21 00:00:00,CUST0100,SKU0053,EMP0049,91,323.0,5,West,Wholesale
SO00029723,2024-05-17 00:00:00,CUST0192,SKU0081,EMP0085,197,464.8,10,North,Modern Trade
SO00029724,2024-04-16 00:00:00,CUST0452,SKU0086,EMP0071,80,779.76,5,North,Wholesale
SO00029725,2024-06-02 00:00:00,CUST0128,SKU0072,EMP0006,147,717.38,2,West,Modern Trade
SO00029726,2024-10-24 00:00:00,CUST0469,SKU0018,EMP0063,105,230.14,10,East,Wholesale
SO00029727,2023-01-16 00:00:00,CUST0386,SKU0076,EMP0028,180,77.75,5,West,Modern Trade
SO00029728,2023-02-17 00:00:00,CUST0486,SKU0032,EMP0009,145,170.79,5,East,Modern Trade
SO00029729,2024-11-07 00:00:00,CUST0114,SKU0089,EMP0091,188,412.87,10,North,Wholesale
SO00029730,2023-04-04 00:00:00,CUST0319,SKU0015,EMP0097,56,352.91,5,South,Wholesale
SO00029731,2023-07-05 00:00:00,CUST0419,SKU0095,EMP0030,28,178.4,0,West,Modern Trade
SO00029732,2023-11-21 00:00:00,CUST0099,SKU0087,EMP0060,193,736.4,10,West,Modern Trade
SO00029733,2024-09-10 00:00:00,CUST0175,SKU0078,EMP0077,96,678.17,0,North,Modern Trade
SO00029734,2023-03-04 00:00:00,CUST0033,SKU0079,EMP0054,194,440.84,0,North,Wholesale
SO00029735,2023-12-18 00:00:00,CUST0276,SKU0074,EMP0068,160,735.54,10,North,Modern Trade
SO00029736,2023-06-17 00:00:00,CUST0402,SKU0088,EMP0075,104,691.2,0,East,Modern Trade
SO00029737,2024-11-20 00:00:00,CUST0101,SKU0026,EMP0035,77,555.79,7,West,General Trade
SO00029738,2024-11-17 00:00:00,CUST0105,SKU0059,EMP0033,106,750.8,0,South,General Trade
SO00029739,2024-12-20 00:00:00,CUST0353,SKU0038,EMP0030,74,26.48,5,West,General Trade
SO00029740,2023-07-24 00:00:00,CUST0285,SKU0004,EMP0086,76,120.34,0,West,General Trade
SO00029741,2023-03-23 00:00:00,CUST0136,SKU0013,EMP0018,60,677.74,7,North,General Trade
SO00029742,2024-05-27 00:00:00,CUST0267,SKU0019,EMP0010,26,796.5,5,South,Modern Trade
SO00029743,2024-11-24 00:00:00,CUST0174,SKU0095,EMP0001,197,189.6,5,South,General Trade
SO00029744,2024-04-10 00:00:00,CUST0210,SKU0013,EMP0010,81,677.39,5,North,Modern Trade
SO00029745,2023-06-22 00:00:00,CUST0156,SKU0114,EMP0057,57,565.82,10,West,Wholesale
SO00029746,2024-09-08 00:00:00,CUST0478,SKU0021,EMP0077,120,553.36,5,West,Wholesale
SO00029747,2024-01-09 00:00:00,CUST0417,SKU0007,EMP0036,1,230.88,5,West,General Trade
SO00029748,2023-05-31 00:00:00,CUST0382,SKU0002,EMP0031,72,143.68,0,East,General Trade
SO00029749,2024-06-15 00:00:00,CUST0272,SKU0068,EMP0047,125,70.82,0,West,General Trade
SO00029750,2023-11-29 00:00:00,CUST0240,SKU0047,EMP0032,79,429.54,10,West,General Trade
SO00029751,2024-07-31 00:00:00,CUST0302,SKU0103,EMP0061,44,640.78,2,West,Modern Trade
SO00029752,2023-10-24 00:00:00,CUST0151,SKU0066,EMP0080,105,306.92,10,North,General Trade
SO00029753,2024-04-06 00:00:00,CUST0114,SKU0062,EMP0079,41,86.09,5,North,Wholesale
SO00029754,2024-07-20 00:00:00,CUST0123,SKU0107,EMP0052,58,58.63,5,North,Wholesale
SO00029755,2024-09-11 00:00:00,CUST0256,SKU0051,EMP0071,152,105.96,2,South,Modern Trade
SO00029756,2024-03-17 00:00:00,CUST0209,SKU0019,EMP0067,54,755.6,5,South,Wholesale
SO00029757,2023-12-10 00:00:00,CUST0394,SKU0025,EMP0026,170,261.74,2,East,General Trade
SO00029758,2023-09-13 00:00:00,CUST0453,SKU0103,EMP0082,176,681.39,10,West,General Trade
SO00029759,2024-10-29 00:00:00,CUST0051,SKU0082,EMP0011,119,669.16,10,East,Modern Trade
SO00029760,2024-01-23 00:00:00,CUST0218,SKU0091,EMP0033,176,222.61,10,North,General Trade
SO00029761,2023-06-11 00:00:00,CUST0285,SKU0069,EMP0094,139,371.17,0,West,General Trade
SO00029762,2024-08-09 00:00:00,CUST0132,SKU0083,EMP0047,130,426.34,10,South,Modern Trade
SO00029763,2023-12-02 00:00:00,CUST0246,SKU0101,EMP0010,160,362.31,0,West,General Trade
SO00029764,2024-03-04 00:00:00,CUST0326,SKU0018,EMP0007,33,218.32,5,West,Modern Trade
SO00029765,2023-08-13 00:00:00,CUST0207,SKU0095,EMP0032,73,174.96,2,North,Wholesale
SO00029766,2023-08-28 00:00:00,CUST0483,SKU0066,EMP0084,184,323.5,0,West,Modern Trade
SO00029767,2023-04-19 00:00:00,CUST0229,SKU0109,EMP0092,170,706.33,0,South,General Trade
SO00029768,2023-03-13 00:00:00,CUST0219,SKU0032,EMP0086,63,171.39,2,South,Modern Trade
SO00029769,2023-09-10 00:00:00,CUST0309,SKU0036,EMP0016,154,533.32,7,South,Wholesale
SO00029770,2024-06-11 00:00:00,CUST0247,SKU0014,EMP0033,77,658.35,7,West,Modern Trade
SO00029771,2024-03-02 00:00:00,CUST0175,SKU0049,EMP0013,136,419.8,2,North,Modern Trade
SO00029772,2023-10-10 00:00:00,CUST0141,SKU0079,EMP0014,189,451.96,5,South,Wholesale
SO00029773,2024-12-02 00:00:00,CUST0003,SKU0073,EMP0008,62,331.54,0,North,General Trade
SO00029774,2023-07-07 00:00:00,CUST0114,SKU0031,EMP0097,44,774.43,0,North,Wholesale
SO00029775,2024-09-06 00:00:00,CUST0123,SKU0051,EMP0041,4,105.29,7,North,Wholesale
SO00029776,2023-02-03 00:00:00,CUST0496,SKU0005,EMP0022,82,402.81,0,East,Wholesale
SO00029777,2023-10-02 00:00:00,CUST0002,SKU0059,EMP0054,195,718.95,5,South,Wholesale
SO00029778,2024-12-16 00:00:00,CUST0442,SKU0019,EMP0004,188,752.04,7,East,Modern Trade
SO00029779,2024-09-23 00:00:00,CUST0266,SKU0050,EMP0014,67,61.32,0,East,General Trade
SO00029780,2023-03-19 00:00:00,CUST0171,SKU0065,EMP0067,4,756.5,0,West,Modern Trade
SO00029781,2024-09-22 00:00:00,CUST0215,SKU0029,EMP0045,157,467.92,5,West,Wholesale
SO00029782,2023-08-02 00:00:00,CUST0323,SKU0058,EMP0089,163,518.74,2,East,Modern Trade
SO00029783,2023-06-25 00:00:00,CUST0002,SKU0048,EMP0059,105,774.9,0,South,Wholesale
SO00029784,2023-12-13 00:00:00,CUST0348,SKU0072,EMP0076,25,698.91,10,South,Modern Trade
SO00029785,2024-04-17 00:00:00,CUST0097,SKU0070,EMP0020,27,292.47,0,West,Modern Trade
SO00029786,2024-11-23 00:00:00,CUST0361,SKU0027,EMP0042,79,185.68,7,West,Wholesale
SO00029787,2023-09-25 00:00:00,CUST0082,SKU0033,EMP0016,195,720.21,7,South,Modern Trade
SO00029788,2023-08-23 00:00:00,CUST0109,SKU0027,EMP0090,137,191.37,10,South,General Trade
SO00029789,2023-06-05 00:00:00,CUST0033,SKU0095,EMP0059,37,182.28,0,North,Wholesale
SO00029790,2023-03-09 00:00:00,CUST0093,SKU0057,EMP0035,79,351.89,10,South,Wholesale
SO00029791,2024-05-11 00:00:00,CUST0073,SKU0019,EMP0010,147,735.94,5,East,General Trade
SO00029792,2024-10-11 00:00:00,CUST0224,SKU0025,EMP0086,127,287.84,2,East,Wholesale
SO00029793,2023-11-30 00:00:00,CUST0206,SKU0025,EMP0012,130,263.23,5,North,Modern Trade
SO00029794,2023-04-23 00:00:00,CUST0202,SKU0074,EMP0004,111,714.06,10,West,Modern Trade
SO00029795,2024-09-08 00:00:00,CUST0311,SKU0067,EMP0040,184,697.37,7,West,Modern Trade
SO00029796,2024-01-01 00:00:00,CUST0185,SKU0061,EMP0041,10,579.89,7,West,Wholesale
SO00029797,2024-11-05 00:00:00,CUST0374,SKU0104,EMP0039,173,480.31,2,North,Modern Trade
SO00029798,2023-04-16 00:00:00,CUST0264,SKU0030,EMP0073,86,94.64,0,South,Modern Trade
SO00029799,2024-11-29 00:00:00,CUST0289,SKU0094,EMP0013,4,400.93,0,West,General Trade
SO00029800,2024-12-25 00:00:00,CUST0105,SKU0045,EMP0081,107,635.12,7,South,General Trade
SO00029801,2024-12-31 00:00:00,CUST0275,SKU0080,EMP0081,182,663.17,10,South,General Trade
SO00029802,2024-10-04 00:00:00,CUST0374,SKU0057,EMP0045,196,331.09,7,North,Modern Trade
SO00029803,2024-09-20 00:00:00,CUST0084,SKU0113,EMP0083,194,513.9,10,South,Wholesale
SO00029804,2023-02-26 00:00:00,CUST0486,SKU0071,EMP0090,52,594.07,2,East,Modern Trade
SO00029805,2023-02-03 00:00:00,CUST0251,SKU0001,EMP0088,62,414.86,2,South,General Trade
SO00029806,2024-05-09 00:00:00,CUST0221,SKU0078,EMP0066,92,723.6,10,West,General Trade
SO00029807,2023-04-18 00:00:00,CUST0202,SKU0050,EMP0088,199,60.78,0,West,Modern Trade
SO00029808,2024-12-07 00:00:00,CUST0165,SKU0056,EMP0027,26,341.65,0,South,Modern Trade
SO00029809,2024-04-15 00:00:00,CUST0143,SKU0076,EMP0008,6,81.64,5,West,Modern Trade
SO00029810,2023-10-18 00:00:00,CUST0413,SKU0061,EMP0099,151,554.98,7,East,General Trade
SO00029811,2023-03-13 00:00:00,CUST0175,SKU0028,EMP0074,138,260.02,5,North,Modern Trade
SO00029812,2023-04-27 00:00:00,CUST0278,SKU0041,EMP0017,16,308.47,10,South,Modern Trade
SO00029813,2023-01-28 00:00:00,CUST0361,SKU0097,EMP0060,112,180.53,7,West,Wholesale
SO00029814,2024-08-03 00:00:00,CUST0457,SKU0052,EMP0053,26,736.65,10,North,Modern Trade
SO00029815,2023-12-07 00:00:00,CUST0062,SKU0060,EMP0087,55,322.03,0,West,Wholesale
SO00029816,2023-02-28 00:00:00,CUST0484,SKU0032,EMP0063,107,177.8,7,South,Modern Trade
SO00029817,2024-02-10 00:00:00,CUST0120,SKU0108,EMP0014,151,42.47,0,South,Modern Trade
SO00029818,2023-07-09 00:00:00,CUST0120,SKU0109,EMP0057,84,743.57,10,South,Modern Trade
SO00029819,2023-05-06 00:00:00,CUST0175,SKU0050,EMP0100,34,62.4,0,North,Modern Trade
SO00029820,2024-04-26 00:00:00,CUST0141,SKU0060,EMP0075,124,316.41,2,South,Wholesale
SO00029821,2024-02-12 00:00:00,CUST0163,SKU0084,EMP0009,138,21.47,7,South,Modern Trade
SO00029822,2024-07-01 00:00:00,CUST0361,SKU0080,EMP0042,196,655.13,0,West,Wholesale
SO00029823,2023-12-19 00:00:00,CUST0110,SKU0035,EMP0038,189,316.93,10,South,Modern Trade
SO00029824,2023-10-25 00:00:00,CUST0401,SKU0113,EMP0034,17,507.35,10,North,Wholesale
SO00029825,2024-03-10 00:00:00,CUST0369,SKU0099,EMP0099,60,242.31,10,East,General Trade
SO00029826,2023-12-31 00:00:00,CUST0268,SKU0074,EMP0027,96,705.52,5,East,Wholesale
SO00029827,2024-03-01 00:00:00,CUST0151,SKU0051,EMP0026,118,106.63,7,North,General Trade
SO00029828,2024-07-06 00:00:00,CUST0265,SKU0059,EMP0031,113,746.46,0,East,Wholesale
SO00029829,2023-11-26 00:00:00,CUST0045,SKU0038,EMP0028,190,25.77,0,East,Modern Trade
SO00029830,2023-03-24 00:00:00,CUST0365,SKU0052,EMP0089,109,725.04,7,East,Wholesale
SO00029831,2024-09-02 00:00:00,CUST0407,SKU0047,EMP0049,24,432.97,5,West,General Trade
SO00029832,2023-08-01 00:00:00,CUST0073,SKU0018,EMP0045,74,217.58,5,East,General Trade
SO00029833,2023-05-29 00:00:00,CUST0272,SKU0058,EMP0082,197,490.71,7,West,General Trade
SO00029834,2024-09-08 00:00:00,CUST0146,SKU0036,EMP0002,197,537.77,10,North,Wholesale
SO00029835,2024-03-17 00:00:00,CUST0466,SKU0033,EMP0011,146,733.35,7,West,Modern Trade
SO00029836,2024-02-26 00:00:00,CUST0084,SKU0053,EMP0083,133,319.39,10,South,Wholesale
SO00029837,2023-01-11 00:00:00,CUST0486,SKU0115,EMP0033,14,483.64,10,East,Modern Trade
SO00029838,2023-06-28 00:00:00,CUST0380,SKU0016,EMP0004,129,68.33,0,East,Modern Trade
SO00029839,2024-02-14 00:00:00,CUST0467,SKU0093,EMP0029,4,605.9,2,East,Modern Trade
SO00029840,2024-05-22 00:00:00,CUST0496,SKU0036,EMP0091,152,550.7,7,East,Wholesale
SO00029841,2023-10-05 00:00:00,CUST0202,SKU0027,EMP0037,172,181.21,10,West,Modern Trade
SO00029842,2024-05-07 00:00:00,CUST0331,SKU0050,EMP0009,11,60.75,2,South,Wholesale
SO00029843,2023-11-09 00:00:00,CUST0394,SKU0065,EMP0047,25,725.4,0,East,General Trade
SO00029844,2023-04-14 00:00:00,CUST0349,SKU0006,EMP0096,19,148.5,7,West,Wholesale
SO00029845,2024-10-14 00:00:00,CUST0083,SKU0066,EMP0011,124,296.24,10,West,Modern Trade
SO00029846,2023-08-16 00:00:00,CUST0216,SKU0119,EMP0082,4,664.63,7,East,Modern Trade
SO00029847,2024-06-03 00:00:00,CUST0339,SKU0119,EMP0042,79,644.33,0,West,General Trade
SO00029848,2024-05-31 00:00:00,CUST0142,SKU0046,EMP0068,47,271.95,5,South,General Trade
SO00029849,2024-01-22 00:00:00,CUST0365,SKU0058,EMP0037,4,509.72,10,East,Wholesale
SO00029850,2023-10-24 00:00:00,CUST0385,SKU0028,EMP0003,60,283.27,0,East,General Trade
SO00029851,2023-05-03 00:00:00,CUST0406,SKU0119,EMP0003,51,667.75,2,East,Modern Trade
SO00029852,2023-05-12 00:00:00,CUST0127,SKU0056,EMP0029,51,332.74,2,East,Modern Trade
SO00029853,2024-10-27 00:00:00,CUST0200,SKU0052,EMP0081,89,696.9,2,West,General Trade
SO00029854,2024-01-18 00:00:00,CUST0023,SKU0012,EMP0075,116,672.98,2,East,General Trade
SO00029855,2024-07-27 00:00:00,CUST0271,SKU0022,EMP0079,67,136.97,5,North,Modern Trade
SO00029856,2024-05-12 00:00:00,CUST0086,SKU0104,EMP0072,42,483.2,10,South,General Trade
SO00029857,2023-03-17 00:00:00,CUST0463,SKU0004,EMP0003,34,130.25,10,East,Modern Trade
SO00029858,2024-02-04 00:00:00,CUST0366,SKU0043,EMP0041,167,300.15,5,East,General Trade
SO00029859,2024-10-17 00:00:00,CUST0002,SKU0011,EMP0059,180,190.08,5,South,Wholesale
SO00029860,2023-03-29 00:00:00,CUST0162,SKU0019,EMP0035,83,783.06,5,West,General Trade
SO00029861,2024-08-03 00:00:00,CUST0336,SKU0109,EMP0035,98,695.56,7,West,Modern Trade
SO00029862,2024-03-19 00:00:00,CUST0412,SKU0049,EMP0036,16,421.62,7,South,Wholesale
SO00029863,2024-02-24 00:00:00,CUST0068,SKU0083,EMP0016,69,441.74,2,South,Wholesale
